,book_name,author,rating_value,rating_num,price_buy_new,price_rent,category,details,rank,tag,tag_in,part_in
67,"The Elements of Statistical Learning: Data Mining, Inference, and Prediction, Second Edition (Springer Series in Statistics)",Jerome Friedman,4.6 out of 5,"1,074 ratings",$69.50,$39.60,Computer Science,"Publisher : Springer; 2nd edition (January 1, 2016)
Language : English
Hardcover : 767 pages
ISBN-10 : 0387848576
ISBN-13 : 978-0387848570
Item Weight : 2.6 pounds
Dimensions : 9.3 x 6 x 1.4 inches",,Na,Na,Part of: Springer Series in Pharmaceutical Statistics (7 books)
68,Basics of Web Design: HTML5 & CSS,Terry Felke-Morris,4.4 out of 5,104 ratings,$126.65,Na,Programming Languages,"Publisher : Pearson; 5th edition (January 22, 2019)
Language : English
Paperback : 496 pages
ISBN-10 : 0135225485
ISBN-13 : 978-0135225486
Item Weight : 3.53 ounces
Dimensions : 7.9 x 0.85 x 9.9 inches",,Na,Na,Na
69,"Learn PowerShell in a Month of Lunches, Fourth Edition: Covers Windows, Linux, and macOS",James Petty,4.7 out of 5,81 ratings,$37.02,Na,Networking & Cloud Computing,"Publisher : Manning; 4th edition (April 26, 2022)
Language : English
Paperback : 360 pages
ISBN-10 : 1617296961
ISBN-13 : 978-1617296963
Item Weight : 1.46 pounds
Dimensions : 7.38 x 0.8 x 9.25 inches",,#1 Best Seller,in Windows Administration,Na
70,An Introduction to Statistical Learning: with Applications in R (Springer Texts in Statistics),& 2 more,4.6 out of 5,193 ratings,$76.02,$19.49,Computer Science,"Publisher : Springer; 2nd ed. 2021 edition (July 30, 2021)
Language : English
Hardcover : 622 pages
ISBN-10 : 1071614177
ISBN-13 : 978-1071614174
Item Weight : 2.63 pounds
Dimensions : 8 x 1.2 x 9.4 inches",,Na,Na,Part of: Springer Texts in Statistics (105 books)
71,Effective Java,Joshua Bloch,4.7 out of 5,"1,344 ratings",$49.49,$30.51,Programming Languages,"Publisher : Addison-Wesley Professional; 3rd edition (December 27, 2017)
Language : English
Paperback : 416 pages
ISBN-10 : 0134685997
ISBN-13 : 978-0134685991
Item Weight : 1.63 pounds
Dimensions : 7.4 x 0.9 x 9 inches",,#1 Best Seller,in Java Programming,Na
72,AWS Certified Solutions Architect Study Guide with 900 Practice Test Questions: Associate (SAA-C03) Exam,Ben Piper,4.3 out of 5,30 ratings,$44.99,Na,Networking & Cloud Computing,"Publisher : Sybex; 4th edition (September 16, 2022)
Language : English
Paperback : 480 pages
ISBN-10 : 1119982626
ISBN-13 : 978-1119982623
Item Weight : 1.5 pounds
Dimensions : 7.38 x 1.09 x 9.25 inches",Na,Na,Na,Na
73,Machine Learning with PyTorch and Scikit-Learn: Develop machine learning and deep learning models with Python,,4.6 out of 5,184 ratings,$46.79,Na,Computer Science,"Publisher : Packt Publishing (February 25, 2022)
Language : English
Paperback : 774 pages
ISBN-10 : 1801819319
ISBN-13 : 978-1801819312
Item Weight : 2.88 pounds
Dimensions : 7.5 x 1.75 x 9.25 inches",Na,Na,Na,Na
74,"Essential Math for Data Science: Take Control of Your Data with Fundamental Linear Algebra, Probability, and Statistics",Thomas Nield,4.5 out of 5,93 ratings,$31.00,Na,Mathematics,"Publisher : O'Reilly Media; 1st edition (July 5, 2022)
Language : English
Paperback : 347 pages
ISBN-10 : 1098102932
ISBN-13 : 978-1098102937
Item Weight : 1.23 pounds
Dimensions : 7 x 0.75 x 9 inches",Na,Na,Na,Na
75,"Learning Python, 5th Edition",Mark Lutz,4.5 out of 5,"1,758 ratings",$58.55,Na,Programming,"Publisher : O'Reilly Media; Fifth edition (July 30, 2013)
Language : English
Paperback : 1643 pages
ISBN-10 : 1449355730
ISBN-13 : 978-1449355739
Item Weight : 4.95 pounds
Dimensions : 7 x 2.8 x 9.19 inches",,Na,Na,Part of: Learning Python (7 books)
76,CompTIA Network+ Study Guide: Exam N10-008 (Comptia Network + Study Guide Authorized Courseware),Todd Lammle,4.6 out of 5,198 ratings,$49.50,Na,Networking & Cloud Computing,"Publisher : Sybex; 5th edition (October 19, 2021)
Language : English
Paperback : 1040 pages
ISBN-10 : 1119811635
ISBN-13 : 978-1119811633
Item Weight : 3.15 pounds
Dimensions : 7.3 x 2.2 x 9.2 inches",,Na,Na,Na
77,Microsoft Excel 365 Bible,Michael Alexander,4.7 out of 5,120 ratings,$41.49,Na,Software,"Publisher : Wiley; 1st edition (March 22, 2022)
Language : English
Paperback : 1072 pages
ISBN-10 : 1119835100
ISBN-13 : 978-1119835103
Item Weight : 4.25 pounds
Dimensions : 7.4 x 2.1 x 9.2 inches",Na,Na,Na,Na
78,Design for How People Learn (Voices That Matter),Julie Dirksen,4.7 out of 5,801 ratings,$37.32,Na,Schools & Teaching,"ASIN : 0134211286
Publisher : New Riders; 2nd edition (December 7, 2015)
Language : English
Paperback : 304 pages
ISBN-10 : 9780134211282
ISBN-13 : 978-0134211282
Item Weight : 1.23 pounds
Dimensions : 8.9 x 7 x 0.6 inches",Na,Na,Na,Na
79,"The Data Warehouse Toolkit: The Definitive Guide to Dimensional Modeling, 3rd Edition",Ralph Kimball,4.7 out of 5,579 ratings,$40.66,Na,Databases & Big Data,"Publisher : Wiley; 3rd edition (June 21, 2013)
Language : English
Paperback : 600 pages
ISBN-10 : 1118530802
ISBN-13 : 978-1118530801
Item Weight : 2.44 pounds
Dimensions : 7.38 x 1.36 x 9.25 inches",Na,Na,Na,Part of: The Data Warehouse Toolkit (3 books)
80,"The Definitive Guide to DAX: Business Intelligence for Microsoft Power BI, SQL Server Analysis Services, and Excel Second Edition (Business Skills)",Marco Russo,4.7 out of 5,"1,194 ratings",$43.99,Na,Programming,"Publisher : Microsoft Press; 2nd edition (July 2, 2019)
Language : English
Paperback : 768 pages
ISBN-10 : 1509306978
ISBN-13 : 978-1509306978
Item Weight : 3 pounds
Dimensions : 7.38 x 1.73 x 9.13 inches",Na,Na,Na,Part of: Business Skills (19 books)
81,Building Microservices: Designing Fine-Grained Systems,Sam Newman,4.7 out of 5,326 ratings,$51.99,Na,Programming,"Publisher : O'Reilly Media; 2nd edition (September 28, 2021)
Language : English
Paperback : 612 pages
ISBN-10 : 1492034029
ISBN-13 : 978-1492034025
Item Weight : 3.53 ounces
Dimensions : 7 x 1.5 x 9.25 inches",Na,Na,Na,Na
82,Head First Design Patterns: Building Extensible and Maintainable Object-Oriented Software 2nd Edition,Eric Freeman,4.7 out of 5,534 ratings,$38.49,Na,Programming,"Publisher : O'Reilly Media; 2nd edition (January 12, 2021)
Language : English
Paperback : 669 pages
ISBN-10 : 149207800X
ISBN-13 : 978-1492078005
Item Weight : 2.65 pounds
Dimensions : 7.75 x 1.5 x 9 inches",,#1 Best Seller,in Object-Oriented Software Design,Na
83,"Articulating Design Decisions: Communicate with Stakeholders, Keep Your Sanity, and Deliver the Best User Experience",Tom Greever,4.7 out of 5,315 ratings,$28.49,Na,Engineering,"Publisher : O'Reilly Media; 2nd edition (August 25, 2020)
Language : English
Paperback : 240 pages
ISBN-10 : 1492079227
ISBN-13 : 978-1492079224
Item Weight : 15.4 ounces
Dimensions : 6 x 0.65 x 9 inches",Na,Na,Na,Na
84,CompTIA A+ Core 1 (220-1101) and Core 2 (220-1102) Exam Cram,David Prowse,4.6 out of 5,82 ratings,$40.99,Na,Hardware & DIY,"Publisher : Pearson IT Certification; 1st edition (July 12, 2022)
Language : English
Paperback : 1088 pages
ISBN-10 : 0137637543
ISBN-13 : 978-0137637546
Item Weight : 3.44 pounds
Dimensions : 6 x 2.25 x 9 inches",Na,Na,Na,Part of: CompTIA Exam Cram (22 books)
85,"Cloud FinOps: Collaborative, Real-Time Cloud Value Decision Making",Mike Fuller,5 out of 5,2 ratings,$69.99,Na,Software,"Publisher : O'Reilly Media; 2nd edition (February 28, 2023)
Language : English
Paperback : 454 pages
ISBN-10 : 1492098353
ISBN-13 : 978-1492098355
Item Weight : 1.6 pounds
Dimensions : 6.75 x 1 x 9 inches",Na,#1 New Release,in Business Intelligence Tools,Na
86,AWS Certified Cloud Practitioner Study Guide: CLF-C01 Exam,Ben Piper,4.5 out of 5,935 ratings,$27.99,Na,Certification,"Publisher : Sybex; 1st edition (July 2, 2019)
Language : English
Paperback : 304 pages
ISBN-10 : 1119490707
ISBN-13 : 978-1119490708
Item Weight : 1.23 pounds
Dimensions : 7.3 x 0.7 x 9 inches",Na,Na,Na,Na
87,Refactoring: Improving the Design of Existing Code (2nd Edition) (Addison-Wesley Signature Series (Fowler)),Martin Fowler,4.7 out of 5,837 ratings,$53.99,Na,Programming,"Publisher : Addison-Wesley Professional; 2nd edition (November 30, 2018)
Language : English
Hardcover : 448 pages
ISBN-10 : 0134757599
ISBN-13 : 978-0134757599
Item Weight : 2.03 pounds
Dimensions : 0.8 x 7.4 x 9.2 inches",Na,Na,Na,Na
88,Laws of UX: Using Psychology to Design Better Products & Services,Jon Yablonski,4.6 out of 5,553 ratings,$23.49,Na,Engineering,"Publisher : O'Reilly Media; 1st edition (May 12, 2020)
Language : English
Paperback : 152 pages
ISBN-10 : 149205531X
ISBN-13 : 978-1492055310
Item Weight : 9.9 ounces
Dimensions : 6 x 0.41 x 9 inches",Na,Na,Na,Na
89,"C# 11 and .NET 7 – Modern Cross-Platform Development Fundamentals: Start building websites and services with ASP.NET Core 7, Blazor, and EF Core 7, 7th Edition",Mark J. Price,4.7 out of 5,54 ratings,$49.99,Na,Programming,"Publisher : Packt Publishing; 7th ed. edition (November 8, 2022)
Language : English
Paperback : 818 pages
ISBN-10 : 1803237805
ISBN-13 : 978-1803237800
Item Weight : 3.04 pounds
Dimensions : 7.5 x 1.85 x 9.25 inches",Na,Na,Na,Na
90,Escaping the Build Trap: How Effective Product Management Creates Real Value,Melissa Perri,4.6 out of 5,"1,163 ratings",$15.47,Na,Management & Leadership,"Publisher : O'Reilly Media; 1st edition (November 29, 2018)
Language : English
Paperback : 200 pages
ISBN-10 : 149197379X
ISBN-13 : 978-1491973790
Item Weight : 3.53 ounces
Dimensions : 6 x 0.42 x 9 inches",Na,Na,Na,Na
91,"Deep Learning with Python, Second Edition",Francois Chollet,4.7 out of 5,231 ratings,$47.99,$21.49,Computer Science,"Publisher : Manning; 2nd edition (December 21, 2021)
Language : English
Paperback : 504 pages
ISBN-10 : 1617296864
ISBN-13 : 978-1617296864
Item Weight : 3.53 ounces
Dimensions : 7.38 x 1.4 x 9.25 inches",,Na,Na,Na
92,Office 365 All-in-One For Dummies (For Dummies (Computer/Tech)),Peter Weverka,4.4 out of 5,265 ratings,$24.99,Na,Software,"Publisher : For Dummies; 2nd edition (January 6, 2022)
Language : English
Paperback : 960 pages
ISBN-10 : 1119830702
ISBN-13 : 978-1119830702
Item Weight : 2.65 pounds
Dimensions : 7.4 x 2.2 x 9.1 inches",Na,Na,Na,Na
93,SHRM-CP/SHRM-SCP Certification All-in-One Exam Guide,William Truesdell,4.5 out of 5,548 ratings,$49.55,Na,Processes & Infrastructure,"Publisher : McGraw Hill; 1st edition (December 24, 2018)
Language : English
Paperback : 624 pages
ISBN-10 : 1259583422
ISBN-13 : 978-1259583421
Item Weight : 2.63 pounds
Dimensions : 7.3 x 1.4 x 9.1 inches",,Na,Na,Na
94,Python for Everybody: Exploring Data in Python 3,Aimee Andrion,4.6 out of 5,"2,668 ratings",Na,Na,Computers & Technology,"ASIN : B01IA5VIFM
Publication date : July 10, 2016
Language : English
File size : 10691 KB
Simultaneous device usage : Unlimited
Text-to-Speech : Enabled
Screen Reader : Supported
Enhanced typesetting : Enabled
X-Ray : Enabled
Word Wise : Not Enabled
Sticky notes : On Kindle Scribe
Print length : 387 pages",Na,Na,Na,Na
95,The Art of Doing Science and Engineering: Learning to Learn,Bret Victor,4.7 out of 5,829 ratings,$20.99,Na,Engineering,"Publisher : Stripe Press (May 26, 2020)
Language : English
Hardcover : 432 pages
ISBN-10 : 1732265178
ISBN-13 : 978-1732265172
Item Weight : 2.1 pounds
Dimensions : 6.25 x 1.25 x 9.25 inches",Na,Na,Na,Na
96,"The YouTube Formula: How Anyone Can Unlock the Algorithm to Drive Views, Build an Audience, and Grow Revenue",Derral Eves,4.7 out of 5,733 ratings,$0.00,Na,Processes & Infrastructure,Na,,#1 Best Seller,in Social Media Guides,Na
97,"The Art of Game Design: A Book of Lenses, Third Edition",Jesse Schell,4.8 out of 5,390 ratings,$59.76,Na,Programming,"Publisher : A K Peters/CRC Press; 3rd edition (August 27, 2019)
Language : English
Paperback : 652 pages
ISBN-10 : 1138632058
ISBN-13 : 978-1138632059
Item Weight : 2.87 pounds
Dimensions : 7.5 x 1.1 x 9.1 inches",Na,Na,Na,Na
98,Linux Bible,Christopher Negus,4.8 out of 5,722 ratings,$28.43,Na,Networking & Cloud Computing,"Publisher : Wiley; 10th edition (June 10, 2020)
Language : English
Paperback : 928 pages
ISBN-10 : 1119578884
ISBN-13 : 978-1119578888
Item Weight : 3.54 pounds
Dimensions : 7.3 x 1.9 x 9.2 inches",Na,#1 Best Seller,in Linux Servers,Part of: Bible (22 books)
99,"Microsoft Power BI Quick Start Guide: The ultimate beginner's guide to data modeling, visualization, digital storytelling, and more, 3rd Edition",Erin Ostrowsky,4.8 out of 5,26 ratings,$33.29,Na,Programming,"Publisher : Packt Publishing; 3rd ed. edition (November 25, 2022)
Language : English
Paperback : 330 pages
ISBN-10 : 1804613495
ISBN-13 : 978-1804613498
Item Weight : 1.25 pounds
Dimensions : 7.5 x 0.75 x 9.25 inches",Na,Na,Na,Na
100,QuickBooks Online For Dummies (For Dummies (Computer/Tech)),David H. Ringstrom,3.7 out of 5,8 ratings,$26.99,Na,Software,"Publisher : For Dummies; 8th edition (November 23, 2022)
Language : English
Paperback : 496 pages
ISBN-10 : 1119910005
ISBN-13 : 978-1119910008
Item Weight : 1.45 pounds
Dimensions : 7.3 x 1.3 x 9.3 inches",Na,Na,Na,Na
101,PHP & MySQL: Server-side Web Development,Jon Duckett,4.8 out of 5,380 ratings,$26.99,Na,Programming,"Publisher : Wiley; 1st edition (February 15, 2022)
Language : English
Paperback : 672 pages
ISBN-10 : 1119149223
ISBN-13 : 978-1119149224
Item Weight : 3.3 pounds
Dimensions : 7.3 x 1.5 x 9.2 inches",Na,#1 Best Seller,in PHP Programming,Na
102,"Tour of C++, A (C++ In-Depth Series)",Bjarne Stroustrup,4.9 out of 5,38 ratings,$29.99,Na,Programming Languages,"Publisher : Addison-Wesley Professional; 3rd edition (September 24, 2022)
Language : English
Paperback : 320 pages
ISBN-10 : 0136816487
ISBN-13 : 978-0136816485
Item Weight : 1.41 pounds
Dimensions : 7.3 x 0.76 x 9.2 inches",Na,#1 Best Seller,in C++ Programming Language,Na
103,Mathematics for Machine Learning,Marc Peter Deisenroth,4.6 out of 5,632 ratings,$48.99,Na,Computer Science,"Publisher : Cambridge University Press; 1st edition (April 23, 2020)
Language : English
Paperback : 398 pages
ISBN-10 : 110845514X
ISBN-13 : 978-1108455145
Item Weight : 1.76 pounds
Dimensions : 7 x 0.92 x 10 inches",Na,Na,Na,Part of: Studies in Natural Language Processing (38 books)
104,"Machine Learning Design Patterns: Solutions to Common Challenges in Data Preparation, Model Building, and MLOps",Sara Robinson,4.6 out of 5,273 ratings,$36.99,Na,Computer Science,"Publisher : O'Reilly Media; 1st edition (November 10, 2020)
Language : English
Paperback : 408 pages
ISBN-10 : 1098115783
ISBN-13 : 978-1098115784
Item Weight : 1.45 pounds
Dimensions : 9.06 x 0.94 x 6.85 inches",Na,Na,Na,Na
105,"Princeton Review AP Computer Science A Prep, 2023: 4 Practice Tests + Complete Content Review + Strategies & Techniques (College Test Preparation)",The Princeton Review,4.7 out of 5,7 ratings,$18.99,Na,Education & Reference,"Publisher : Princeton Review (September 20, 2022)
Language : English
Paperback : 448 pages
ISBN-10 : 0593450728
ISBN-13 : 978-0593450727
Grade level : 10 - 12
Item Weight : 1.56 pounds
Dimensions : 8.4 x 1.07 x 10.8 inches",Na,Na,Na,Na
106,"Mythical Man-Month, The: Essays on Software Engineering, Anniversary Edition",Frederick Brooks Jr.,4.5 out of 5,"1,079 ratings",$38.69,Na,Programming,"ASIN : 0201835959
Publisher : Addison-Wesley Professional; Anniversary edition (August 2, 1995)
Language : English
Paperback : 336 pages
ISBN-10 : 9780201835953
ISBN-13 : 978-0201835953
Item Weight : 1.15 pounds
Dimensions : 9.07 x 6.11 x 0.75 inches",,Na,Na,Na
107,"SQL: 3 books 1 - The Ultimate Beginner, Intermediate & Expert Guides To Master SQL Programming Quickly with Practical Exercises",Mark Reed,4.5 out of 5,278 ratings,$34.19,Na,Programming,"ASIN : B0B5MM3RMK
Publisher : Independently published (July 10, 2022)
Language : English
Paperback : 346 pages
ISBN-13 : 979-8840191583
Item Weight : 1.46 pounds
Dimensions : 7 x 0.78 x 10 inches",,Na,Na,Na
108,Teach Yourself VISUALLY Windows 11 (Teach Yourself VISUALLY (Tech)),Paul McFedries,4.5 out of 5,343 ratings,$19.89,Na,Operating Systems,"Publisher : Visual; 1st edition (January 6, 2022)
Language : English
Paperback : 352 pages
ISBN-10 : 1119866448
ISBN-13 : 978-1119866442
Item Weight : 1.55 pounds
Dimensions : 7.4 x 0.8 x 9.2 inches",,Na,Na,Na
109,DAMA-DMBOK: Data Management Body of Knowledge: 2nd Edition,DAMA International,4.8 out of 5,573 ratings,$62.06,Na,Networking & Cloud Computing,"Publisher : Technics Publications; Second edition (July 1, 2017)
Language : English
Paperback : 590 pages
ISBN-10 : 1634622340
ISBN-13 : 978-1634622349
Item Weight : 3.74 pounds
Dimensions : 8.5 x 1.33 x 11 inches",,Na,Na,Na
110,"Black Hat Python, 2nd Edition: Python Programming for Hackers and Pentesters",Justin Seitz,4.7 out of 5,450 ratings,$37.32,Na,Networking & Cloud Computing,"Publisher : No Starch Press; 2nd edition (April 14, 2021)
Language : English
Paperback : 216 pages
ISBN-10 : 1718501129
ISBN-13 : 978-1718501126
Item Weight : 14.4 ounces
Dimensions : 7 x 0.53 x 9.25 inches",Na,Na,Na,Na
111,Rust Atomics and Locks: Low-Level Concurrency in Practice,Mara Bos,4.9 out of 5,19 ratings,$44.99,Na,Computer Science,"Publisher : O'Reilly Media; 1st edition (February 7, 2023)
Language : English
Paperback : 249 pages
ISBN-10 : 1098119444
ISBN-13 : 978-1098119447
Item Weight : 14.4 ounces
Dimensions : 7.25 x 0.5 x 9.5 inches",,#1 New Release,in Parallel Computer Programming,Na
112,Windows 11 For Seniors For Dummies (For Dummies (Computer/Tech)),Curt Simmons,4.2 out of 5,198 ratings,$15.99,Na,Hardware & DIY,"Publisher : For Dummies; 1st edition (January 12, 2022)
Language : English
Paperback : 352 pages
ISBN-10 : 1119846501
ISBN-13 : 978-1119846505
Item Weight : 1.05 pounds
Dimensions : 7.38 x 0.8 x 9.25 inches",Na,Na,Na,Na
113,"Art of Computer Programming, The, Volumes 1-4B, Boxed Set (Art of Computer Programming, 1-4)",Donald Knuth,4.7 out of 5,23 ratings,$237.99,Na,Programming,"Publisher : Addison-Wesley Professional; 1st edition (October 15, 2022)
Language : English
Hardcover : 736 pages
ISBN-10 : 0137935102
ISBN-13 : 978-0137935109
Item Weight : 21.6 pounds
Dimensions : 9.13 x 7 x 10 inches",Na,Na,Na,Na
114,Python Programming for Beginners: The Complete Guide to Mastering Python in 7 Days with Hands-On Exercises – Top Secret Coding Tips to Get an Unfair Advantage and Land Your Dream Job!,Philip Robbins,5 out of 5,774 ratings,Na,Na,Computers & Technology,"ASIN : B0BTTTBZ9H
Publication date : February 2, 2023
Language : English
File size : 3181 KB
Text-to-Speech : Enabled
Screen Reader : Supported
Enhanced typesetting : Enabled
X-Ray : Not Enabled
Word Wise : Not Enabled
Sticky notes : On Kindle Scribe
Print length : 155 pages",Na,#1 Best Seller,in Open Source Programming,Na
115,Software Engineering at Google: Lessons Learned from Programming Over Time,Tom Manshreck,4.6 out of 5,591 ratings,$32.99,Na,Programming,"Publisher : O'Reilly Media; 1st edition (April 7, 2020)
Language : English
Paperback : 599 pages
ISBN-10 : 1492082791
ISBN-13 : 978-1492082798
Item Weight : 2.08 pounds
Dimensions : 7 x 1.22 x 9.19 inches",Na,Na,Na,Na
116,Head First Java: A Brain-Friendly Guide,Kathy Sierra,4.8 out of 5,104 ratings,$45.49,$22.76,Programming,"Publisher : O'Reilly Media; 3rd edition (June 21, 2022)
Language : English
Paperback : 752 pages
ISBN-10 : 1491910771
ISBN-13 : 978-1491910771
Item Weight : 3.23 pounds
Dimensions : 8 x 1.5 x 9.25 inches",,#1 Best Seller,in Beginner's Guides to Java Programming,Na
117,Networking All-in-One For Dummies (For Dummies (Computer/Tech)),Doug Lowe,4.6 out of 5,373 ratings,$27.49,Na,Networking & Cloud Computing,"Publisher : For Dummies; 8th edition (May 4, 2021)
Language : English
Paperback : 1056 pages
ISBN-10 : 1119689015
ISBN-13 : 978-1119689010
Item Weight : 4.1 pounds
Dimensions : 7.4 x 2.5 x 9.2 inches",Na,#1 Best Seller,in Computer Networks,Na
118,"The Rust Programming Language, 2nd Edition",Steve Klabnik,Na,Na,$44.99,Na,Programming,"Publisher : No Starch Press; 4th edition (February 28, 2023)
Language : English
Paperback : 560 pages
ISBN-10 : 1718503105
ISBN-13 : 978-1718503106
Item Weight : 13 ounces
Dimensions : 7 x 1.21 x 9.19 inches",Na,Na,Na,Na
119,"Reinforcement Learning, second edition: An Introduction (Adaptive Computation and Machine Learning series)",Andrew G. Barto,4.6 out of 5,497 ratings,$100.00,Na,Computer Science,"Publisher : Bradford Books; second edition (November 13, 2018)
Language : English
Hardcover : 552 pages
ISBN-10 : 0262039249
ISBN-13 : 978-0262039246
Item Weight : 2.6 pounds
Dimensions : 7.25 x 1.48 x 9.31 inches",Na,Na,Na,Part of: Adaptive Computation and Machine Learning (13 books)
120,"Transformers for Natural Language Processing: Build, train, and fine-tune deep neural network architectures for NLP with Python, PyTorch, TensorFlow, BERT, and GPT-3, 2nd Edition",Antonio Gulli,4.5 out of 5,53 ratings,$41.99,Na,Computer Science,"Publisher : Packt Publishing; 2nd ed. edition (March 25, 2022)
Language : English
Paperback : 564 pages
ISBN-10 : 1803247339
ISBN-13 : 978-1803247335
Item Weight : 3.53 ounces
Dimensions : 7.5 x 1.28 x 9.25 inches",Na,Na,Na,Na
121,Four Battlegrounds: Power in the Age of Artificial Intelligence,Paul Scharre,Na,Na,$29.25,Na,Computer Science,"Publisher : W. W. Norton & Company (February 28, 2023)
Language : English
Hardcover : 496 pages
ISBN-10 : 0393866866
ISBN-13 : 978-0393866865
Item Weight : 1.91 pounds
Dimensions : 6.5 x 1.7 x 9.6 inches",Na,Na,Na,Na
122,Adobe Photoshop Classroom in a Book (2022 release),Andrew Faulkner,4.6 out of 5,261 ratings,$63.32,Na,Graphics & Design,"Publisher : Pearson; 1st edition (December 27, 2021)
Language : English
Paperback : 416 pages
ISBN-10 : 0137621108
ISBN-13 : 978-0137621101
Reading age : 1 year and up
Item Weight : 1.81 pounds
Dimensions : 7.3 x 0.85 x 9.1 inches",Na,Na,Na,Part of: Classroom in a Book (142 books)
123,Data Science for Business: What You Need to Know about Data Mining and Data-Analytic Thinking,Foster Provost,4.5 out of 5,"1,061 ratings",$39.99,Na,Mathematics,"Publisher : O'Reilly Media; 1st edition (September 17, 2013)
Language : English
Paperback : 413 pages
ISBN-10 : 1449361323
ISBN-13 : 978-1449361327
Item Weight : 1.5 pounds
Dimensions : 7 x 0.9 x 9.19 inches",,Na,Na,Na
124,Starting Out with C++ from Control Structures to Objects,Tony Gaddis,4.4 out of 5,554 ratings,$173.99,$44.64,Programming Languages,"ASIN : 0134498372
Publisher : Pearson; 9th edition (February 13, 2017)
Language : English
Paperback : 1344 pages
ISBN-10 : 9780134498379
ISBN-13 : 978-0134498379
Item Weight : 4.43 pounds
Dimensions : 8.1 x 1.8 x 9.9 inches",,Na,Na,Na
125,Site Reliability Engineering: How Google Runs Production Systems,Niall Murphy,4.7 out of 5,914 ratings,$32.99,Na,Networking & Cloud Computing,"Publisher : O'Reilly Media; 1st edition (May 10, 2016)
Language : English
Paperback : 550 pages
ISBN-10 : 149192912X
ISBN-13 : 978-1491929124
Item Weight : 2.05 pounds
Dimensions : 7 x 1.12 x 9.19 inches",,Na,Na,Na
126,CompTIA CySA+ Study Guide Exam CS0-002,Mike Chapple,4.7 out of 5,526 ratings,$36.49,Na,Certification,"Publisher : Sybex; 2nd edition (July 22, 2020)
Language : English
Paperback : 704 pages
ISBN-10 : 1119684056
ISBN-13 : 978-1119684053
Item Weight : 2.6 pounds
Dimensions : 7.3 x 1.5 x 9.2 inches",Na,Na,Na,Na
127,C++ Primer (5th Edition),Stanley Lippman,4.4 out of 5,"1,031 ratings",$47.99,Na,Programming,"ASIN : 0321714113
Publisher : Addison-Wesley Professional; 5th edition (August 6, 2012)
Language : English
Paperback : 976 pages
ISBN-10 : 9780321714114
ISBN-13 : 978-0321714114
Item Weight : 3.57 pounds
Dimensions : 7.1 x 2 x 9.1 inches",Na,Na,Na,Na
128,"Eloquent JavaScript, 3rd Edition: A Modern Introduction to Programming",Marijn Haverbeke,4.6 out of 5,"1,549 ratings",$20.11,Na,Web Development & Design,"Publisher : No Starch Press; 3rd edition (December 4, 2018)
Language : English
Paperback : 472 pages
ISBN-10 : 1593279507
ISBN-13 : 978-1593279509
Item Weight : 2 pounds
Dimensions : 7 x 0.82 x 9.2 inches",Na,Na,Na,Na
129,CompTIA Network+ N10-008 Exam Cram,Emmett Dulaney,4.6 out of 5,123 ratings,$29.51,Na,Networking & Cloud Computing,"Publisher : Pearson IT Certification; 7th edition (October 12, 2021)
Language : English
Paperback : 560 pages
ISBN-10 : 013737576X
ISBN-13 : 978-0137375769
Item Weight : 1.65 pounds
Dimensions : 5.8 x 1.2 x 8.9 inches",Na,Na,Na,Part of: CompTIA Exam Cram (22 books)
130,Trustworthy Online Controlled Experiments,Ron Kohavi,4.7 out of 5,399 ratings,$36.99,Na,Databases & Big Data,"Publisher : Cambridge University Press; 1st edition (April 2, 2020)
Language : English
Paperback : 290 pages
ISBN-10 : 1108724264
ISBN-13 : 978-1108724265
Item Weight : 14.1 ounces
Dimensions : 6 x 0.66 x 9 inches",Na,#1 Best Seller,in Database Storage & Design,Na
131,"A Common-Sense Guide to Data Structures and Algorithms, Second Edition: Level Up Your Core Programming Skills",Jay Wengrow,4.7 out of 5,595 ratings,$31.13,Na,Programming,"Publisher : Pragmatic Bookshelf; 2nd edition (September 15, 2020)
Language : English
Paperback : 508 pages
ISBN-10 : 1680507222
ISBN-13 : 978-1680507225
Item Weight : 2.08 pounds
Dimensions : 7.5 x 1.25 x 9.25 inches",Na,Na,Na,Na
132,Adobe Illustrator Classroom in a Book (2023 Release),Brian Wood,5 out of 5,1 rating,$57.99,Na,Graphics & Design,"Publisher : Adobe Press; 1st edition (December 16, 2022)
Language : English
Paperback : 480 pages
ISBN-10 : 0137967179
ISBN-13 : 978-0137967179
Item Weight : 2.03 pounds
Dimensions : 7.38 x 0.88 x 9.13 inches",Na,#1 Best Seller,in Adobe Illustrator Guides,Part of: Classroom in a Book (142 books)
133,Operator Handbook: Red Team + OSINT + Blue Team Reference,Joshua Picolet,4.7 out of 5,"1,305 ratings",$16.75,Na,Computer Science,"ASIN : B085RR67H5
Publisher : Independently published (March 18, 2020)
Language : English
Paperback : 312 pages
ISBN-13 : 979-8605493952
Item Weight : 15.8 ounces
Dimensions : 6 x 0.71 x 9 inches",,Na,Na,Na
134,Terraform: Up and Running: Writing Infrastructure as Code,Yevgeniy Brikman,4.7 out of 5,64 ratings,$46.99,Na,Computer Science,"Publisher : O'Reilly Media; 3rd edition (October 25, 2022)
Language : English
Paperback : 457 pages
ISBN-10 : 1098116747
ISBN-13 : 978-1098116743
Item Weight : 1.41 pounds
Dimensions : 7 x 1 x 9.25 inches",Na,Na,Na,Na
