,link,brief,id,price,price_per_unit,address,facilities_key,facilities_value
166,https://propzy.vn/mua/biet-thu/hcm/quan-10/id411905,"Chính chủ bán nhà riêng ngay trung tâm Phường 12, Quận 10",id411905,46 tỷ,"200,23 triệu/m²","Đ.Cách Mạng Tháng Tám, P.12, Q.10, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['8', '8', '229.73m²', 'Đ.Nam']"
167,https://propzy.vn/mua/nha/hcm/quan-3/id419133,Bán nhà riêng Quận 3 - Mặt tiền đường sầm uất - Có thể cho thuê được 100 triệu/tháng,id419133,46 tỷ,"558,25 triệu/m²","Đ.Lê Văn Sỹ, P.12, Q.3, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['6', '8', '82.4m²', 'Đ.Bắc']"
168,https://propzy.vn/mua/dat-nen/hcm/quan-binh-tan/id353995,"Bán Lô Đất Hơn 3800m2, Thực Trạng 3 Mặt Tiền Đường Phường Tân Tạo A, Bình Tân.",id353995,46 tỷ,"12,09 triệu/m²","Đ.Tập Đoàn 6B, P.Tân Tạo A, Q.Bình Tân, Hồ Chí Minh","['ic ic-acreage', 'ic ic-compass']","['3803m²', 'Đ.Bắc']"
169,https://propzy.vn/mua/nha/hcm/quan-11/id210893,Bán nhà mặt tiền đường nhựa 30m Quận 11 - Gần Cầu Vượt Cây Gõ,id210893,46 tỷ,"200,78 triệu/m²","Đ.Hồng Bàng, P.16, Q.11, Hồ Chí Minh","['ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '229.1m²', 'Nam']"
170,https://propzy.vn/mua/nha/hcm/quan-tan-binh/id353150,"Bán nhà mặt tiền đường lớn, P.8, Tân Bình - Gần chợ sỉ Tân Bình",id353150,46 tỷ,"225,62 triệu/m²","Đ.Lạc Long Quân, P.8, Q.Tân Bình, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '2', '203.88m²', 'Tây']"
171,https://propzy.vn/mua/dat-nen/hcm/quan-go-vap/id410118,"Bán đất, lô góc 2 mặt hẻm Phường 6, Quận Gò Vấp",id410118,"45,6 tỷ","59,43 triệu/m²","Đ.Số 28, P.6, Q.Gò Vấp, Hồ Chí Minh","['ic ic-acreage', 'ic ic-compass']","['767.2m²', 'Đ.Bắc']"
172,https://propzy.vn/mua/nha/hcm/quan-2/id385681,"Bán tòa nhà Căn hộ Dịch vụ, có hầm, hẻm xe hơi 12m, phường Thảo Điền, TP Thủ Đức.",id385681,"45,5 tỷ","234,53 triệu/m²","Đ.Nguyễn Văn Hưởng, P.Thảo Điền, Q.2,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['9', '9', '194m²', 'Đ.Bắc']"
173,https://propzy.vn/mua/nha/hcm/quan-9/id357392,Bán khách sạn 2 mặt tiền đường phường Tân Phú- Thành Phố Thủ Đức,id357392,45 tỷ,"222,22 triệu/m²","Đ.Nam Cao, P.Tân Phú, Q.9, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['22', '23', '202.5m²', 'T.Nam']"
174,https://propzy.vn/mua/nha/hcm/quan-tan-binh/id262245,Nhà nở hậu mặt tiền quận Tân Bình đang cho thuê,id262245,45 tỷ,"251,86 triệu/m²","Đ.Âu Cơ, P.10, Q.Tân Bình, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '178.67m²', 'T.Nam']"
175,https://propzy.vn/mua/nha/hcm/huyen-binh-chanh/id388827,"Bán nhà MT Vĩnh Lộc, Xã Phạm Văn Hai, Huyện Bình Chánh- thuận tiện kinh doanh.",id388827,45 tỷ,"112,5 triệu/m²","Đ.Vĩnh Lộc, X.Phạm Văn Hai, H.Bình Chánh,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '400m²', 'Đông']"
176,https://propzy.vn/mua/nha/hcm/quan-12/id400671,Bán dãy trọ kèm sân bóng Quận 12 - Gần cầu An Phú Đông,id400671,45 tỷ,"10,71 triệu/m²","Đ.Vườn Lài, P.An Phú Đông, Q.12, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['24', '24', '4198.4m²', 'Đ.Nam']"
177,https://propzy.vn/mua/nha/hcm/quan-binh-tan/id148789,"Bán nhà mặt tiền Bình Hưng Hòa, Bình Tân- thuậ tiện kinh doanh",id148789,45 tỷ,"85,22 triệu/m²","Đ.Tân Kỳ Tân Quý, P.Bình Hưng Hòa, Q.Bình Tân,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '2', '528m²', 'Đ.Nam']"
178,https://propzy.vn/mua/nha/hcm/quan-phu-nhuan/id363081,CẦN BÁN BIẾT THỰ SANG TRỌNG ĐƯỜNG HUỲNH VĂN BÁNH QUẬN PHÚ NHUẬN,id363081,45 tỷ,"273,55 triệu/m²","Đ.Huỳnh Văn Bánh, P.11, Q.Phú Nhuận, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['5', '5', '164.5m²', 'Tây']"
179,https://propzy.vn/mua/nha/hcm/quan-tan-binh/id412041,BÁN NHÀ MẶT TIỀN ĐƯỜNG PHƯỜNG 11 TÂN BÌNH ,id412041,45 tỷ,"142,67 triệu/m²","Đ.Hồng Lạc, P.11, Q.Tân Bình, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['10', '10', '315.4m²', 'Đ.Nam']"
180,https://propzy.vn/mua/dat-nen/hcm/quan-12/id331589,Bán đất hẻm xe tải Quận 12 - Cách 600m ra chợ Minh Phát,id331589,45 tỷ,"47,74 triệu/m²","Đ.Thạnh Xuân 22, P.Thạnh Xuân, Q.12, Hồ Chí Minh","['ic ic-acreage', 'ic ic-compass']","['942.5m²', 'T.Bắc']"
181,https://propzy.vn/mua/nha/hcm/quan-3/id364284,BÁN NHÀ BIỆT THỰ MINI MẶT TIỀN ĐƯỜNG PHƯỜNG 6 QUẬN 3,id364284,45 tỷ,"540,21 triệu/m²","Đ.Hồ Xuân Hương, P.6, Q.3, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['8', '6', '83.3m²', 'Đông']"
182,https://propzy.vn/mua/dat-nen/hcm/huyen-hoc-mon/id140731,"Bán lô đất 1886.1m2 Đông Thạnh Hóc Môn, mặt tiền đường 10m",id140731,45 tỷ,"23,85 triệu/m²","Đ.Đông Thạnh 2, X.Đông Thạnh, H.Hóc Môn,","['ic ic-acreage', 'ic ic-compass']","['1886.1m²', 'Tây']"
183,https://propzy.vn/mua/nha/hcm/huyen-hoc-mon/id117498,"Bán nhà 1266.1m2 Xuân Thới Sơn, Hóc Môn. Mặt tiền đường Nguyễn Văn Bứa 12m2, Nở Hậu 20.45m",id117498,45 tỷ,"35,54 triệu/m²","Đ.Ấp 2, X.Xuân Thới Sơn, H.Hóc Môn, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['3', '3', '1266.1m²', 'T.Bắc']"
184,https://propzy.vn/mua/nha/hcm/quan-1/id227340,BÁN NHÀ NGUYÊN CĂN MẶT TIỀN TRUNG TÂM QUẬN 1,id227340,45 tỷ,"608,93 triệu/m²","Đ.Hai Bà Trưng, P.Tân Định, Q.1, Hồ Chí Minh","['ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '73.9m²', 'T.Nam']"
185,https://propzy.vn/mua/nha/hcm/quan-2/id408423,"BÁN CĂN VILLA FIDECO 2 MẶT TIỀN, P. THẢO ĐIỀN, Q.2 - TP. THỦ ĐỨC",id408423,45 tỷ,"321,42 triệu/m²","Đ.Thảo Điền, P.Thảo Điền, Q.2, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['7', '9', '140m²', 'Đ.Bắc']"
186,https://propzy.vn/mua/nha/hcm/quan-1/id350865,BÁN NHÀ NGUYÊN CĂN MẶT TIỀN PHƯỜNG BẾN NGHÉ QUẬN 1,id350865,45 tỷ,"734,09 triệu/m²","Đ.Tôn Thất Đạm, P.Bến Nghé, Q.1, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['7', '6', '61.3m²', 'Đ.Bắc']"
187,https://propzy.vn/mua/nha/hcm/quan-go-vap/id342275,Bán nhà Quận Gò Vấp - Mặt tiền đường sầm uất - Thuận tiện kinh doanh buôn bán - Vị trí đẹp,id342275,44 tỷ,"130,06 triệu/m²","Đ.Phan Huy Ích, P.12, Q.Gò Vấp, Hồ Chí Minh","['ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '338.3m²', 'T.Bắc']"
188,https://propzy.vn/mua/nha/hcm/quan-binh-thanh/id358624,Bán nhà nguyên căn mặt tiền khu vực phường 24 Quận Bình Thạnh,id358624,44 tỷ,"220,66 triệu/m²","Đ.Xô Viết Nghệ Tĩnh, P.24, Q.Bình Thạnh,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['5', '5', '199.4m²', 'Đông']"
189,https://propzy.vn/mua/nha/hcm/quan-7/id121791,"Bán Nhà Biệt Thự Đường Nguyễn Văn Linh Quận 7, thiết kế hiện đại,",id121791,"43,26 tỷ","87,74 triệu/m²","Đ.Nguyễn Văn Linh, P.Bình Thuận, Q.7, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['10', '12', '493m²', 'Bắc']"
190,https://propzy.vn/mua/nha/hcm/quan-6/id413225,"Bán nhà riêng phường 11, quận 6 - Đang cho thuê 40tr/tháng",id413225,43 tỷ,"231,68 triệu/m²","Đ.Hậu Giang, P.11, Q.6, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '2', '185.6m²', 'T.Bắc']"
191,https://propzy.vn/mua/dat-nen/hcm/huyen-nha-be/id354888,Bán Đất Nền Mặt Tiền Đường Xã Nhơn Đức Huyện Nhà Bè ,id354888,43 tỷ,"10,05 triệu/m²","Đ.Lê Văn Lương, X.Nhơn Đức, H.Nhà Bè,","['ic ic-acreage', 'ic ic-compass']","['4275.1m²', 'T.Bắc']"
192,https://propzy.vn/mua/nha/hcm/quan-binh-thanh/id244205,Bán nhà riêng Quận BÌnh Thạnh - Hai căn liền kề mặt tiền đường,id244205,43 tỷ,"197,42 triệu/m²","Đ.Xô Viết Nghệ Tĩnh, P.25, Q.Bình Thạnh,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['3', '3', '217.8m²', 'T.Bắc']"
193,https://propzy.vn/mua/nha/hcm/quan-binh-thanh/id362126,"Bán nhà mặt tiền hụt đường Phan Đăng Lưu, Bình Thanh",id362126,43 tỷ,"141,58 triệu/m²","Đ.Phan Đăng Lưu, P.3, Q.Bình Thạnh, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['15', '10', '303.7m²', 'Bắc']"
194,https://propzy.vn/mua/dat-nen/hcm/quan-binh-thanh/id271372,Bán Đất trống 2 Mặt Tiền Quốc Lộ 13 Phường 26 Bình Thạnh,id271372,43 tỷ,"184,78 triệu/m²","Đ.Quốc Lộ Số 13, P.26, Q.Bình Thạnh, Hồ Chí Minh","['ic ic-acreage', 'ic ic-compass']","['232.7m²', 'T.Bắc']"
195,https://propzy.vn/mua/nha/hcm/quan-1/id107534,"Bán nhà MẶT TIỀN tại TRUNG TÂM THÀNH PHỐ, SỔ HỒNG CHÍNH CHỦ!",id107534,"42,5 tỷ","657,08 triệu/m²","Đ.Nguyễn Công Trứ, P.Nguyễn Thái Bình,","['ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '64.68m²', 'T.Bắc']"
196,https://propzy.vn/mua/dat-nen/hcm/quan-thu-duc/id414027,"Bán đất nền mặt tiền đường số phường Hiệp Bình Chánh, quận Thủ Đức",id414027,"42,1 tỷ",100 triệu/m²,"Đ.Số 3, P.Hiệp Bình Phước, Q.Thủ Đức, Hồ Chí Minh","['ic ic-acreage', 'ic ic-compass']","['421m²', 'T.Nam']"
197,https://propzy.vn/mua/nha/hcm/quan-7/id383801,Bán Nhà Hẻm Xe Hơi Phường Bình Thuận Quận 7 - Nhà Đang Kinh Doanh Căn Hộ Dịch Vụ,id383801,42 tỷ,"160,12 triệu/m²","Đ.Tân Thuận Tây, P.Bình Thuận, Q.7, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['50', '50', '262.3m²', 'Tây']"
198,https://propzy.vn/mua/dat-nen/hcm/huyen-hoc-mon/id114131,"Bán Đất nền Xã Xuân Thới Sơn,H.Hóc Môn. 2439.8m2 mặt tiền đường lớn",id114131,42 tỷ,"17,21 triệu/m²","Đ.Xuân Thới Sơn, X.Xuân Thới Sơn, H.Hóc Môn,","['ic ic-acreage', 'ic ic-compass']","['2439.8m²', 'Đ.Nam']"
199,https://propzy.vn/mua/nha/hcm/quan-3/id50551,"Bán nhà Quận 3 hẻm xe hơi, nhà xây dựng kiên cố, khu dân cư trí thức.",id50551,42 tỷ,267 triệu/m²,"Đ.Lê Văn Sỹ, P.13, Q.3, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['4', '5', '157.3m²', 'Đông']"
200,https://propzy.vn/mua/dat-nen/hcm/quan-thu-duc/id337654,"Chính chủ bán gấp lô đất diện tích lớn, hẻm xe ba gác, Trường Thọ - Thủ Đức",id337654,42 tỷ,"21,51 triệu/m²","Đ.Số 4, P.Trường Thọ, Q.Thủ Đức, Hồ Chí Minh","['ic ic-acreage', 'ic ic-compass']","['1952.1m²', 'Đ.Bắc']"
201,https://propzy.vn/mua/nha/hcm/quan-5/id354526,"Bán nhà riêng trung tâm Quận 5 - Xây dựng kiên cố,thuận tiện kinh doanh mua bán",id354526,42 tỷ,"481,65 triệu/m²","Đ.Nhiêu Tâm, P.5, Q.5, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['4', '2', '87.2m²', 'Tây']"
202,https://propzy.vn/mua/nha/hcm/quan-2/id80563,"Chính chủ bán nhà cấp 4 mặt tiền đường phường Bình Trưng Tây, quận 2. Sổ hồng riêng, sang tên ngay.",id80563,42 tỷ,"242,07 triệu/m²","Đ.Nguyễn Duy Trinh, P.Bình Trưng Tây, Q.2,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '1', '173.5m²', 'Bắc']"
203,https://propzy.vn/mua/nha/hcm/huyen-nha-be/id251306,Bán Biệt Thự Rộng Khu Galleria Nam Sài Gòn Xã Phước Kiểng Huyện Nhà Bè,id251306,42 tỷ,"122,55 triệu/m²","Đ.Nguyễn Hữu Thọ, X.Phước Kiển, H.Nhà Bè,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['4', '5', '342.7m²', 'Đ.Nam']"
204,https://propzy.vn/mua/nha/hcm/quan-binh-thanh/id302619,"Bán nhà hẻm đường Bình Lợi, Khu vực bờ kè phường 27, Bình Thạnh",id302619,42 tỷ,"132,49 triệu/m²","Đ.Bình Quới, P.27, Q.Bình Thạnh, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['11', '11', '317m²', 'Đ.Nam']"
205,https://propzy.vn/mua/nha/hcm/quan-phu-nhuan/id163741,"Chính chủ bán hai căn liền kề, mặt tiền trung tâm quận Phú Nhuận, nhà cũ để trống có GPXD",id163741,42 tỷ,"173,98 triệu/m²","Đ.Hồ Văn Huê, P.9, Q.Phú Nhuận, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '241.4m²', 'T.Bắc']"
206,https://propzy.vn/mua/nha/hcm/quan-tan-binh/id395862,"Bán Khách sạn, mặt tiền kinh doanh, P.13, Tân Bình - Ngay cầu vượt Hoàng Hoa Thám",id395862,42 tỷ,"284,74 triệu/m²","Đ.Cộng Hòa, P.13, Q.Tân Bình, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['31', '32', '147.5m²', 'Bắc']"
207,https://propzy.vn/mua/nha/hcm/quan-go-vap/id416196,"Chính chủ bán gấp nhà mặt tiền Phường 17, Quận Gò Vấp",id416196,42 tỷ,"109,46 triệu/m²","Đ.Nguyễn Oanh, P.17, Q.Gò Vấp, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['3', '3', '383.7m²', 'Đ.Nam']"
208,https://propzy.vn/mua/nha/hcm/quan-4/id91190,Bán tòa nhà căn hộ dịch vụ Quận 4 - Đang cho thuê thu nhập 180 triệu/ tháng,id91190,42 tỷ,"315,78 triệu/m²","Đ.Bến Vân Đồn, P.6, Q.4, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['20', '20', '133m²', 'T.Bắc']"
209,https://propzy.vn/mua/nha/hcm/quan-5/id381996,Bán nhà riêng mặt tiền đường ngay Quận 5 - Gần Trường Đại Học Sài Gòn,id381996,42 tỷ,"601,71 triệu/m²","Đ.Nguyễn Trãi, P.2, Q.5, Hồ Chí Minh","['ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['3', '69.8m²', 'Bắc']"
210,https://propzy.vn/mua/nha/hcm/quan-3/id393694,"BÁN NHÀ HAI MẶT TIỀN KINH DOANH, P.8, QUẬN 3",id393694,42 tỷ,"394,73 triệu/m²","Đ.Lý Chính Thắng, P.8, Q.3, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['18', '18', '106.4m²', 'T.Nam']"
211,https://propzy.vn/mua/nha/hcm/quan-11/id131221,Bán nhà Quận 11 - Mặt tiền đường Xóm Đất - Diện tích lớn.,id131221,42 tỷ,"142,32 triệu/m²","Đ.Xóm Đất, P.8, Q.11, Hồ Chí Minh","['ic ic-acreage', 'ic ic-compass']","['295.1m²', 'Nam']"
212,https://propzy.vn/mua/dat-nen/hcm/quan-binh-tan/id381452,"Bán đất HXT 5m, hẻm 1/ Lê Văn Quới, Bình Hưng Hòa A, Bình Tân",id381452,"41,6 tỷ","57,85 triệu/m²","Đ.Lê Văn Quới, P.Bình Hưng Hòa A, Q.Bình Tân,","['ic ic-acreage', 'ic ic-compass']","['719m²', 'Tây']"
213,https://propzy.vn/mua/nha/hcm/quan-1/id260836,"Bán Khách Sạn mặt tiền, phường Cô Giang, Quận 1 ",id260836,41 tỷ,"608,3 triệu/m²","Đ.Đề Thám, P.Cô Giang, Q.1, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['17', '17', '67.4m²', 'Đông']"
214,https://propzy.vn/mua/nha/hcm/quan-2/id345818,"Cần bán tòa nhà căn hộ dịch vụ đem lại thu nhập cao, trên trục đường Nguyễn Tư Nghiêm, phường Bình Trưng Tây, Tp. Thủ Đức",id345818,41 tỷ,"185,6 triệu/m²","Đ.Nguyễn Tư Nghiêm, P.Bình Trưng Tây,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['33', '35', '220.9m²', 'Nam']"
215,https://propzy.vn/mua/nha/hcm/quan-binh-thanh/id246497,Bán nhà mặt tiền Bạch Đằng Phường 14 Bình Thạnh,id246497,41 tỷ,"254,65 triệu/m²","Đ.Bạch Đằng, P.14, Q.Bình Thạnh, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '2', '161m²', 'Đ.Nam']"
216,https://propzy.vn/mua/nha/hcm/quan-1/id339055,BÁN NHÀ NGUYÊN CĂN MẶT TIỀN BUI VIỆN QUẬN 1,id339055,41 tỷ,"1,26 tỷ/m²","Đ.Bùi Viện, P.Phạm Ngũ Lão, Q.1, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['5', '4', '32.3m²', 'T.Bắc']"
217,https://propzy.vn/mua/nha/hcm/quan-2/id156751,"Cần bán nhà ngay mặt tiền đường ô tô, thiết kế đẹp có hồ bơi, phường An Phú, Quận 2.",id156751,41 tỷ,"175,51 triệu/m²","Đ.Số 9, P.An Phú, Q.2, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['5', '5', '233.6m²', 'T.Bắc']"
218,https://propzy.vn/mua/nha/hcm/quan-7/id83209,Bán nhà mặt tiền đường quận 7 phường Tân Thuận Tây - Khu dân cư sầm uất thích hợp cho thuê kinh doanh,id83209,41 tỷ,"98,55 triệu/m²","Đ.Trần Xuân Soạn, P.Tân Thuận Tây, Q.7, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['22', '22', '416m²', 'T.Nam']"
219,https://propzy.vn/mua/nha/hcm/quan-3/id301530,Bán nhà góc hẻm phường 8 Quận 3,id301530,41 tỷ,"253,08 triệu/m²","Đ.Lý Chính Thắng, P.8, Q.3, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['13', '13', '162m²', 'Đ.Bắc']"
220,https://propzy.vn/mua/dat-nen/hcm/huyen-hoc-mon/id207205,"Bán lô đất mặt tiền 20m, diện tích 1000.4m2 Xuân Thới Thượng Hóc Môn",id207205,40 tỷ,"39,98 triệu/m²","Đ.XTT 59, X.Xuân Thới Thượng, H.Hóc Môn,","['ic ic-acreage', 'ic ic-compass']","['1000.4m²', 'T.Nam']"
221,https://propzy.vn/mua/nha/hcm/quan-tan-binh/id409911,"BÁN 2 CĂN LIỀN KỀ, MẶT TIỀN KINH DOANH, P.15, TÂN BÌNH",id409911,40 tỷ,"135,73 triệu/m²","Đ.Phạm Văn Bạch, P.15, Q.Tân Bình, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '2', '294.7m²', 'Đ.Nam']"
222,https://propzy.vn/mua/nha/hcm/quan-5/id330094,"Bán nhà riêng trung tâm Quận 5 - Xây dựng kiên cố,thuận tiện kinh doanh mua bán",id330094,40 tỷ,"814,66 triệu/m²","Đ.Nguyễn Trãi, P.7, Q.5, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['8', '4', '49.1m²', 'T.Bắc']"
223,https://propzy.vn/mua/nha/hcm/quan-phu-nhuan/id121143,CẦN BÁN BIỆT THỰ TRUNG TÂM ĐƯỜNG  QUẬN PHÚ NHUẬN,id121143,40 tỷ,"492,61 triệu/m²","Đ.Đoàn Thị Điểm, P.1, Q.Phú Nhuận, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['4', '3', '81.2m²', 'Đ.Bắc']"
224,https://propzy.vn/mua/nha/hcm/quan-2/id349989,"Bán nhà căn góc 2 mặt tiền xe hơi, nguyên căn khuôn viên 290m2, 1 trệt 1 lầu, có kho 100m2 và sân rộng rãi, phường Bình An, TP Thủ Đức.",id349989,40 tỷ,"139,47 triệu/m²","Đ.Số 8, P.Bình An, Q.2, Hồ Chí Minh","['ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '286.8m²', 'Đông']"
225,https://propzy.vn/mua/dat-nen/hcm/quan-thu-duc/id228330,"Bán lô đất mặt tiền đường số 11, phường Linh Trung, quận Thủ Đức.",id228330,40 tỷ,74 triệu/m²,"Đ.Số 11, P.Linh Trung, Q.Thủ Đức, Hồ Chí Minh","['ic ic-acreage', 'ic ic-compass']","['540.5m²', 'T.Nam']"
226,https://propzy.vn/mua/nha/hcm/quan-1/id358037,BÁN NHÀ NGUYÊN CĂN 2 MẶT TIỀN PHƯỜNG ĐAKAO QUẬN 1,id358037,40 tỷ,"491,88 triệu/m²","Đ.Hoàng Sa, P.Đa Kao, Q.1, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['8', '9', '81.32m²', 'Bắc']"
227,https://propzy.vn/mua/nha/hcm/quan-thu-duc/id111821,"Bán căn biêt thự mini, hẻm xe hơi phường Hiệp Bình Chánh, Quận Thủ Đức",id111821,40 tỷ,"283,08 triệu/m²","Đ.Số 48, P.Hiệp Bình Chánh, Q.Thủ Đức,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '2', '141.3m²', 'Đ.Bắc']"
228,https://propzy.vn/mua/nha/hcm/quan-11/id370836,Nhà Bán 2 Căn Đôi Mặt Tiền Đường Quận 11 - Gần trường học và công viên,id370836,40 tỷ,"314,46 triệu/m²","Đ.Lê Đại Hành, P.11, Q.11, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage']","['4', '4', '127.2m²']"
229,https://propzy.vn/mua/nha/hcm/quan-9/id151933,Bán nhà mặt tiền đường khu dân cư sầm uất phường Hiệp Phú- Mặt tiền đường nhựa rộng 12m,id151933,40 tỷ,"128,28 triệu/m²","Đ.Ngô Quyền, P.Hiệp Phú, Q.9, Hồ Chí Minh","['ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '311.8m²', 'Đ.Bắc']"
230,https://propzy.vn/mua/nha/hcm/quan-6/id337484,Bán nhà diện tích lớn Quận 6 - Gần cầu Phạm Văn Chí - Đang cho thuê 21.6 triệu/1 tháng,id337484,40 tỷ,"113,28 triệu/m²","Đ.Nguyễn Văn Luông, P.10, Q.6, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['12', '12', '353.1m²', 'Đông']"
231,https://propzy.vn/mua/nha/hcm/quan-1/id125563,"Nhà MẶT TIỀN tại trung tâm Quận 1, thuận tiện kinh doanh, sổ hồng chính chủ",id125563,40 tỷ,"534,04 triệu/m²","Đ.Nguyễn Bỉnh Khiêm, P.Đa Kao, Q.1, Hồ Chí Minh","['ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['5', '74.9m²', 'Đ.Bắc']"
232,https://propzy.vn/mua/nha/hcm/quan-3/id148948,"Bán Biệt thự Quận 3, sổ hồng chính chủ, giao dịch ngay",id148948,40 tỷ,"236,68 triệu/m²","Đ.Lê Văn Sỹ, P.14, Q.3, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['6', '6', '169m²', 'Nam']"
233,https://propzy.vn/mua/dat-nen/hcm/quan-7/id402718,"Chính chủ bán lô góc  mặt tiền đường, phường Tân Phong, Quận 7",id402718,"39,91 tỷ",155 triệu/m²,"Đ.Số 8, P.Tân Phong, Q.7, Hồ Chí Minh","['ic ic-acreage', 'ic ic-compass']","['257.5m²', 'Đông']"
234,https://propzy.vn/mua/nha/hcm/quan-3/id170790,"Bán nhà hẻm xe hơi, phường 14, Quận 3",id170790,"39,9 tỷ","511,53 triệu/m²","Đ.Trường Sa, P.14, Q.3, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['13', '13', '78m²', 'T.Bắc']"
