,link,brief,id,price,price_per_unit,address,facilities_key,facilities_value
0,https://propzy.vn/mua/can-ho/hcm/quan-5/id387193,Bán Chung Cư Cũ Gò Công Quận 5 - Gần Chợ Kim Biên,id387193,750 triệu,"53,57 triệu/m²","Đ.Gò Công, P.13, Q.5, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '14m²', 'Đông']"
1,https://propzy.vn/mua/can-ho/hcm/huyen-binh-chanh/id417224,Bán căn hộ nhà ở xã hội huyện Bình Chánh,id417224,780 triệu,"22,34 triệu/m²","Đ.Hương Lộ 80, X.Vĩnh Lộc A, H.Bình Chánh,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage']","['1', '1', '34.91m²']"
2,https://propzy.vn/mua/nha/hcm/quan-10/id391821,Bán nhà hẻm an ninh Hồ Thị Kỷ P1 Q10 - Nhà kiên cố ở ngay,id391821,900 triệu,"209,3 triệu/m²","Đ.Hồ Thị Kỷ, P.1, Q.10, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '1', '4.3m²', 'Đ.Bắc']"
3,https://propzy.vn/mua/nha/hcm/quan-4/id345253,"Bán nhà hẻm quận 4 - Nhà nhỏ, thích hợp gia đình nhỏ ở",id345253,930 triệu,"91,17 triệu/m²","Đ.Tôn Đản, P.10, Q.4, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '10.2m²', 'Đ.Nam']"
4,https://propzy.vn/mua/dat-nen/hcm/huyen-hoc-mon/id377209,"Bán lô đất nông nghiệp, diện tích 96.1m2 Tân Hiệp Hóc Môn",id377209,950 triệu,"9,88 triệu/m²","Đ.TL15, X.Tân Hiệp, H.Hóc Môn, Hồ Chí Minh","['ic ic-acreage', 'ic ic-compass']","['96.1m²', 'T.Nam']"
5,https://propzy.vn/mua/nha/hcm/huyen-nha-be/id408203,"Bán Nhà Hẻm Xã Phú Xuân, Huyện Nhà Bè- Chỉ 3 phút di chuyển ra Phà Bình Khánh",id408203,950 triệu,"47,97 triệu/m²","Đ.Huỳnh Tấn Phát, X.Phú Xuân, H.Nhà Bè,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '1', '19.8m²', 'Đông']"
6,https://propzy.vn/mua/dat-nen/hcm/huyen-binh-chanh/id314361,"Bán đất nền Xã Qui Đức, Huyện Bình Chánh - Sổ hồng riêng chính chủ",id314361,950 triệu,"18,44 triệu/m²","Đ.Qui Đức, X.Quy Đức, H.Bình Chánh, Hồ Chí Minh",['ic ic-acreage'],['51.5m²']
7,https://propzy.vn/mua/can-ho/hcm/quan-5/id207883,Bán Căn Hộ Chung Cư lầu 4 đường Gò Công - Trung Tâm Quận 5 - Gần chợ Kim Biên,id207883,1 tỷ,"22,67 triệu/m²","Đ.Gò Công, P.13, Q.5, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '44.1m²', 'Tây']"
8,https://propzy.vn/mua/nha/hcm/quan-6/id315476,Bán nhà nhỏ Quận 6 - Gần chung cư Summer square - Đang cho thuê 3 triệu/ 1 tháng,id315476,1 tỷ,"94,33 triệu/m²","Đ.An Dương Vương, P.13, Q.6, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '10.6m²', 'Tây']"
9,https://propzy.vn/mua/can-ho/hcm/quan-7/id393792,"Bán  căn hộ Res III, 1PN, 1WC,  Phường Tân Phú, Quận 7",id393792,"1,05 tỷ","29,16 triệu/m²","Đ.Tân Mỹ, P.Tân Phú, Q.7, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage']","['1', '1', '36m²']"
10,https://propzy.vn/mua/nha/hcm/quan-4/id392210,Bán nhà hẻm Tôn Đản Phường 10 Quận 4 - Nhà gần Tiểu học Xóm Chiếu,id392210,"1,05 tỷ","141,89 triệu/m²","Đ.Tôn Đản, P.10, Q.4, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '7.4m²', 'Bắc']"
11,https://propzy.vn/mua/nha/hcm/quan-7/id387712,Bán Nhà 1 Trệt 1 Lầu Hẻm Xe Máy Phường Tân Hưng Quận 7 ,id387712,"1,05 tỷ","101,94 triệu/m²","Đ.Trần Xuân Soạn, P.Tân Hưng, Q.7, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '10.3m²', 'T.Bắc']"
12,https://propzy.vn/mua/nha/hcm/quan-tan-phu/id107510,"Bán nhà Quận Tân Phú hẻm yên tĩnh, giáp Tân Bình",id107510,"1,05 tỷ","138,15 triệu/m²","Đ.Âu Cơ, P.Phú Trung, Q.Tân Phú, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '2', '7.6m²', 'Đ.Nam']"
13,https://propzy.vn/mua/can-ho/hcm/quan-8/id417476,Bán căn hộ Lô C chung cư Phạm Thế Hiển - Sổ hồng riêng chính chủ,id417476,"1,1 tỷ","29,97 triệu/m²","Đ.Phạm Thế Hiển, P.4, Q.8, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '36.7m²', 'Bắc']"
14,https://propzy.vn/mua/nha/hcm/quan-8/id360588,Bán nhà hẻm thông thoáng Phường 5 Quận 8 - Sổ hồng riêng chính chủ,id360588,"1,1 tỷ","234,04 triệu/m²","Đ.Bông Sao, P.5, Q.8, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '1', '4.7m²', 'T.Bắc']"
15,https://propzy.vn/mua/nha/hcm/huyen-nha-be/id361245,Bán Nhà Hẻm Thông Thoáng Xã Phú Xuân Huyện Nhà Bè,id361245,"1,1 tỷ","45,83 triệu/m²","Đ.Huỳnh Tấn Phát, X.Phú Xuân, H.Nhà Bè,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '1', '24m²', 'T.Nam']"
16,https://propzy.vn/mua/dat-nen/hcm/huyen-binh-chanh/id322100,Bán đất nền Bình Chánh - Gần trường học,id322100,"1,1 tỷ","17,26 triệu/m²","Đ.Bông Văn Dĩa, X.Tân Kiên, H.Bình Chánh,","['ic ic-acreage', 'ic ic-compass']","['63.7m²', 'Đông']"
17,https://propzy.vn/mua/can-ho/hcm/quan-5/id204923,Bán căn hộ chung cư ngay trung tâm Quận 5,id204923,"1,1 tỷ","53,97 triệu/m²","Đ.Nguyễn Trãi, P.14, Q.5, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '20.38m²', 'Đông']"
18,https://propzy.vn/mua/nha/hcm/quan-6/id353896,Nhà nhỏ Sổ hồng riêng Hẻm Tân Hòa Đông P14 Q6 - 2 x 7.08m,id353896,"1,12 tỷ","117,89 triệu/m²","Đ.Tân Hòa Đông, P.14, Q.6, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '9.5m²', 'Đông']"
19,https://propzy.vn/mua/nha/hcm/quan-6/id225425,Bán Nhà Nhỏ Xinh 1 Lầu Đúc Thật Đường Văn Thân P8 Q6 - 2x7m,id225425,"1,15 tỷ","82,14 triệu/m²","Đ.Văn Thân, P.8, Q.6, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '1', '14m²', 'T.Nam']"
20,https://propzy.vn/mua/nha/hcm/quan-8/id165468,"Bán nhà riêng Phường 15, Quận 8 - Sổ hồng riêng chính chủ",id165468,"1,15 tỷ","100,87 triệu/m²","Đ.Lưu Hữu Phước, P.15, Q.8, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '1', '11.4m²', 'Đ.Nam']"
21,https://propzy.vn/mua/can-ho/hcm/quan-7/id382860,Bán căn hộ 1 phòng ngủ chung cư Tân Mỹ Quận 7- Căn hộ thoáng mát.,id382860,"1,15 tỷ","33,82 triệu/m²","Đ.số 8, P.Tân Phú, Q.7, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '34m²', 'Bắc']"
22,https://propzy.vn/mua/dat-nen/hcm/huyen-binh-chanh/id348816,"Bán đất hẻm an ninh Đường 6B, Xã Vĩnh Lộc B Huyện Bình Chánh",id348816,"1,15 tỷ","20,17 triệu/m²","Đ.6B Vĩnh Lộc, X.Vĩnh Lộc B, H.Bình Chánh,","['ic ic-acreage', 'ic ic-compass']","['57m²', 'Đông']"
23,https://propzy.vn/mua/nha/hcm/quan-8/id364833,Bán nhà hẻm Phường 10 Quận 8 - Sổ hồng riêng chính chủ,id364833,"1,15 tỷ","122,34 triệu/m²","Đ.Ba Đình, P.10, Q.8, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '9.4m²', 'Tây']"
24,https://propzy.vn/mua/can-ho/hcm/quan-7/id409014,Căn hộ tầng thấp chung cư Tân Mỹ quận 7 đang để trống,id409014,"1,15 tỷ","34,74 triệu/m²","Đ.số 8, P.Tân Phú, Q.7, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage']","['1', '1', '33.1m²']"
25,https://propzy.vn/mua/can-ho/hcm/quan-7/id394540,"Bán căn hộ chung cư OFFICETEL D-VELA,  Phường Phú Thuận - Quận 7",id394540,"1,15 tỷ","29,48 triệu/m²","Đ.Huỳnh Tấn Phát, P.Phú Thuận, Q.7, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage']","['1', '1', '39m²']"
26,https://propzy.vn/mua/can-ho/hcm/huyen-nha-be/id176668,Bán Căn Hộ 1 Phòng Ngủ Chung Cư Silver Star-Hưng Phát 2 Thích Hợp Mở Văn Phòng Hoặc Để Ở Đường Nguyễn Hữu Thọ Xã Phước Kiển Huyện Nhà Bè,id176668,"1,16 tỷ","38,1 triệu/m²","Đ.Nguyễn Hữu Thọ, X.Phước Kiển, H.Nhà Bè,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage']","['1', '1', '30.44m²']"
27,https://propzy.vn/mua/nha/hcm/huyen-nha-be/id419926,Bán nhà riêng huyện Nhà bè - Hẻm xe hơi 6m,id419926,"1,18 tỷ","73,75 triệu/m²","Đ.Lê Văn Lương, X.Nhơn Đức, H.Nhà Bè,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '1', '16m²', 'Bắc']"
28,https://propzy.vn/mua/can-ho/hcm/quan-12/id394689,"Bán căn hộ 1 PN sang trọng, đầy đủ nội thất tại THÁI AN 4 - Quận 12",id394689,"1,2 tỷ",30 triệu/m²,"Đ.Nguyễn Văn Quá, P.Đông Hưng Thuận,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage']","['1', '1', '40m²']"
29,https://propzy.vn/mua/can-ho/hcm/quan-5/id391429,Bán Căn Hộ Chung Cư Đường Võ Văn Kiệt Quận 5 - Gần chợ Hòa Bình,id391429,"1,2 tỷ",60 triệu/m²,"Đ.Võ Văn Kiệt, P.1, Q.5, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '20m²', 'Tây']"
30,https://propzy.vn/mua/nha/hcm/quan-8/id282770,Bán nhà riêng Phường 15 Quận 8 - Sổ hồng riêng chính chủ,id282770,"1,2 tỷ","114,28 triệu/m²","Đ.Lưu Hữu Phước, P.15, Q.8, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '1', '10.5m²', 'T.Bắc']"
31,https://propzy.vn/mua/can-ho/hcm/huyen-binh-chanh/id215105,"Bán Chung Cư Căn Hộ HQC-Đường Nguyễn Văn Linh, Huyện Bình Chánh",id215105,"1,2 tỷ","23,98 triệu/m²","Đ.Nguyễn Văn Linh, X.An Phú Tây, H.Bình Chánh,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage']","['2', '2', '50.03m²']"
32,https://propzy.vn/mua/nha/hcm/quan-go-vap/id112091,Bán nhà Quận Gò Vấp - Hẻm yên tĩnh - Nhà trống giao ngay,id112091,"1,2 tỷ","93,02 triệu/m²","Đ.Nguyễn Văn Lượng, P.17, Q.Gò Vấp, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '12.9m²', 'T.Nam']"
33,https://propzy.vn/mua/can-ho/hcm/quan-7/id394789,"Bán Căn Hộ 1 Phòng Ngủ, 1WC, Chung Cư BOULEVAR, Phường Phú Mỹ, Quận 7",id394789,"1,2 tỷ","41,95 triệu/m²","Đ.Nguyễn Lương Bằng, P.Phú Mỹ, Q.7, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage']","['1', '1', '28.6m²']"
34,https://propzy.vn/mua/can-ho/hcm/quan-7/id404618,BÁN CĂN HỘ 1 PHÒNG NGỦ CHUNG CƯ TÂN MỸ PHƯỜNG TÂN PHÚ QUẬN 7 ,id404618,"1,2 tỷ","36,25 triệu/m²","Đ.Nguyễn Lương Bằng, P.Tân Phú, Q.7, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '33.1m²', 'Đ.Bắc']"
35,https://propzy.vn/mua/nha/hcm/quan-7/id395307,Bán Nhà 1 Trệt 1 Lửng 2 Lầu Hẻm Xe Máy Phường Tân Hưng Quận 7 ,id395307,"1,2 tỷ","142,85 triệu/m²","Đ.Trần Xuân Soạn, P.Tân Hưng, Q.7, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '2', '8.4m²', 'T.Nam']"
36,https://propzy.vn/mua/nha/hcm/quan-6/id414635,Bán nhà nhỏ xinh Quận 6 - Gần công viên và chợ,id414635,"1,2 tỷ","104,34 triệu/m²","Đ.Văn Thân, P.8, Q.6, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '11.5m²', 'Đ.Nam']"
37,https://propzy.vn/mua/can-ho/hcm/quan-7/id409815,"Chính chủ cần bán căn hộ 01 phòng ngủ chung cư Tân Mỹ, Quận 7.",id409815,"1,2 tỷ","36,25 triệu/m²","Đ.Nguyễn Lương Bằng, P.Tân Phú, Q.7, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '33.1m²', 'Nam']"
38,https://propzy.vn/mua/nha/hcm/quan-tan-phu/id298794,Bán nhà Quận Tân Phú - Khu dân cư an ninh,id298794,"1,2 tỷ","244,89 triệu/m²","Đ.Âu Cơ, P.Tân Thành, Q.Tân Phú, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '1', '4.9m²', 'Đông']"
39,https://propzy.vn/mua/dat-nen/hcm/quan-7/id369318,Bán Đất Nền Hẻm Thông Thoáng Phường Tân Thuận Đông Quận 7 - Gần Khu Chế Xuất Tân Thuận,id369318,"1,2 tỷ","75,94 triệu/m²","Đ.Bùi Văn Ba, P.Tân Thuận Đông, Q.7, Hồ Chí Minh","['ic ic-acreage', 'ic ic-compass']","['15.8m²', 'Bắc']"
40,https://propzy.vn/mua/nha/hcm/quan-6/id411838,"BÁN NHÀ MỚI, 1 TRỆT, 2 LẦU, P.14, QUẬN 6",id411838,"1,2 tỷ","142,85 triệu/m²","Đ.Tân Hòa Đông, P.14, Q.6, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '3', '8.4m²', 'Đông']"
41,https://propzy.vn/mua/can-ho/hcm/quan-binh-tan/id412285,Bán Căn Hộ Chung Cư Nguyễn Quyền Plaza Quận Bình Tân ,id412285,"1,25 tỷ","24,18 triệu/m²","Đ.Phan Anh, P.Bình Trị Đông, Q.Bình Tân,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '2', '51.68m²', 'Đ.Bắc']"
42,https://propzy.vn/mua/nha/hcm/quan-6/id229234,Bán nhà riêng nhỏ xinh Quận 6 - Gần chợ Bình Tiên,id229234,"1,25 tỷ","84,45 triệu/m²","Đ.Văn Thân, P.8, Q.6, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '14.8m²', 'Bắc']"
43,https://propzy.vn/mua/can-ho-officetel/hcm/quan-9/id408744,Căn hộ Officetel Sky9 trần cao thông thoáng,id408744,"1,25 tỷ",25 triệu/m²,"Đ.Liên phường, P.Phú Hữu, Q.9, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage']","['1', '1', '50m²']"
44,https://propzy.vn/mua/nha/hcm/huyen-nha-be/id131071,Bán Nhà Nhỏ Xinh Hẻm Thông Thoáng Xã Phú Xuân Huyện Nhà Bè,id131071,"1,25 tỷ","59,52 triệu/m²","Đ.Nguyễn Bình, X.Phú Xuân, H.Nhà Bè, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '2', '21m²', 'Đ.Bắc']"
45,https://propzy.vn/mua/nha/hcm/huyen-nha-be/id298387,Bán Nhà Hẻm Thông Thoáng Trung Tâm Thị Trấn Nhà Bè,id298387,"1,25 tỷ","69,44 triệu/m²","Đ.Huỳnh Tấn Phát, Thị trấn Nhà Bè, H.Nhà Bè,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '2', '18m²', 'Đ.Nam']"
46,https://propzy.vn/mua/dat-nen/hcm/quan-12/id103583,Bán lô đất nông nghiệp Quận 12 - Cách đường QL1A 1km,id103583,"1,25 tỷ","26,2 triệu/m²","Đ.Thạnh Xuân 14, P.Thạnh Xuân, Q.12, Hồ Chí Minh","['ic ic-acreage', 'ic ic-compass']","['47.7m²', 'T.Nam']"
47,https://propzy.vn/mua/nha/hcm/quan-8/id154712,"Bán nhà riêng Phường 15, Quận 8 - Sổ hồng riêng chính chủ",id154712,"1,25 tỷ","119,04 triệu/m²","Đ.Bến Bình Đông, P.15, Q.8, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '1', '10.5m²', 'T.Bắc']"
48,https://propzy.vn/mua/nha/hcm/quan-8/id173948,"Bán nhà riêng Phường 15, Quận 8 - Sổ hồng riêng chính chủ",id173948,"1,25 tỷ","86,2 triệu/m²","Đ.Lưu Hữu Phước, P.15, Q.8, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '1', '14.5m²', 'Đ.Bắc']"
49,https://propzy.vn/mua/nha/hcm/quan-tan-phu/id419116,"Bán nhà nhỏ xinh, sạch sẽ, thiết kế hiện đại ở Quận Tân Phú - Phù hợp cho gia đình trẻ mua ở ổn định, lâu dài",id419116,"1,27 tỷ","142,69 triệu/m²","Đ.Phú Thọ Hòa, P.Phú Thọ Hòa, Q.Tân Phú,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '8.9m²', 'Đ.Bắc']"
50,https://propzy.vn/mua/can-ho/hcm/quan-2/id287621,"Bán căn hộ 1 phòng ngủ, chung cư Mười Mẫu, phường Bình Trưng Đông, quận 2.",id287621,"1,28 tỷ","29,09 triệu/m²","Đ.Số 49, P.Bình Trưng Đông, Q.2, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '44m²', 'Bắc']"
51,https://propzy.vn/mua/can-ho/hcm/quan-7/id389258,"Bán căn hộ 1 phòng ngủ chung cư Tân Mỹ, Tân Phú- Quận 7",id389258,"1,29 tỷ","39,09 triệu/m²","Đ.số 8, P.Tân Phú, Q.7, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage']","['1', '1', '33m²']"
52,https://propzy.vn/mua/can-ho/hcm/quan-8/id342991,Bán căn hộ chung cư Phạm Thế Hiển Phường 4 Quận 8 ,id342991,"1,3 tỷ","32,5 triệu/m²","Đ.Phạm Thế Hiển, P.4, Q.8, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '40m²', 'Bắc']"
53,https://propzy.vn/mua/nha/hcm/quan-8/id309836,"Bán nhà riêng Phường 14, Quận 8 - Hướng Đông Nam",id309836,"1,3 tỷ","81,25 triệu/m²","Đ.Bình Đông, P.14, Q.8, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '16m²', 'Đ.Nam']"
54,https://propzy.vn/mua/nha/hcm/quan-4/id218291,Bán nhà ngõ hẻm Quận 4 - Nhà trống,id218291,"1,3 tỷ",130 triệu/m²,"Đ.Vĩnh Hội, P.4, Q.4, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '2', '10m²', 'Đông']"
55,https://propzy.vn/mua/can-ho/hcm/quan-9/id414891,"Bán căn hộ officetel vừa ở vừa làm văn phòng, chung cư Sky 9 Apartments - Quận 9",id414891,"1,3 tỷ","45,18 triệu/m²","Đ.Liên phường, P.Phú Hữu, Q.9, Hồ Chí Minh","['ic ic-bath', 'ic ic-acreage']","['1', '28.77m²']"
56,https://propzy.vn/mua/can-ho/hcm/quan-9/id301680,Bán căn hộ studio chung cư Vinhomes Grand Park - View hướng Đông Bắc,id301680,"1,3 tỷ","43,47 triệu/m²","Đ.Nguyễn Xiển, P.Long Thạnh Mỹ, Q.9, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '29.9m²', 'Đ.Bắc']"
57,https://propzy.vn/mua/dat-nen/hcm/huyen-nha-be/id364423,BÁN ĐẤT NỀN HẺM THÔNG THOÁNG XÃ NHƠN ĐỨC HUYỆN NHÀ BÈ,id364423,"1,3 tỷ","15,49 triệu/m²","Đ.Lê Văn Lương, X.Nhơn Đức, H.Nhà Bè,","['ic ic-acreage', 'ic ic-compass']","['83.9m²', 'Tây']"
58,https://propzy.vn/mua/can-ho/hcm/quan-5/id416791,Bán căn hộ chung cư Viễn Đông Quận 5 - Diện tích 26.84m2,id416791,"1,3 tỷ","48,43 triệu/m²","Đ.Trần Hưng Đạo, P.6, Q.5, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage']","['1', '1', '26.84m²']"
59,https://propzy.vn/mua/nha/hcm/quan-6/id243290,Bán nhà 1 lầu Quận 6 - Gần chợ Bình Tiên,id243290,"1,3 tỷ","97,01 triệu/m²","Đ.Bình Tiên, P.8, Q.6, Hồ Chí Minh","['ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '13.4m²', 'T.Nam']"
60,https://propzy.vn/mua/nha/hcm/quan-8/id417704,Bán nhà riêng Quận 8 - Hẻm cụt an ninh - Sổ hồng riêng,id417704,"1,3 tỷ","73,44 triệu/m²","Đ.Phạm Thế Hiển, P.4, Q.8, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '17.7m²', 'Đ.Bắc']"
61,https://propzy.vn/mua/nha/hcm/quan-12/id68989,Bán nhà hẻm Quận 12 - Cách 600m tới chợ Hiệp Thành,id68989,"1,32 tỷ","97,05 triệu/m²","Đ.Nguyễn Ảnh Thủ, P.Hiệp Thành, Q.12, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '13.6m²', 'Nam']"
62,https://propzy.vn/mua/can-ho/hcm/quan-tan-phu/id382544,Bán căn hộ 1 phòng ngủ chung cư Huỳnh Văn Chính 1 quận Tân Phú - Căn hộ trống giao ngay,id382544,"1,35 tỷ","30,96 triệu/m²","Đ.Huỳnh Văn Chính, P.Phú Trung, Q.Tân Phú,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '43.6m²', 'Đ.Bắc']"
63,https://propzy.vn/mua/nha/hcm/quan-6/id241056,Bán nhà riêng nhỏ xinh Quận 6 - Gần chợ,id241056,"1,35 tỷ","93,75 triệu/m²","Đ.Hồng Bàng, P.12, Q.6, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '14.4m²', 'Đ.Bắc']"
64,https://propzy.vn/mua/nha/hcm/huyen-nha-be/id263605,Bán Nhà nhỏ xinh hẻm thông thoáng xã Phú Xuân Huyện Nhà Bè,id263605,"1,35 tỷ","58,69 triệu/m²","Đ.Huỳnh Tấn Phát, X.Phú Xuân, H.Nhà Bè,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['2', '2', '23m²', 'T.Bắc']"
65,https://propzy.vn/mua/can-ho-officetel/hcm/quan-9/id407906,"Bán officetel chung cư Sky 9 Apartments - Phường Phú Hữu, Quận 9",id407906,"1,35 tỷ","42,91 triệu/m²","Đ.Liên phường, P.Phú Hữu, Q.9, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage']","['1', '1', '31.46m²']"
66,https://propzy.vn/mua/can-ho/hcm/quan-12/id413968,Bán căn hộ cao cấp 1 phòng ngủ tại chung cư Hưng Ngân Garden Quận 12,id413968,"1,35 tỷ","26,06 triệu/m²","Đ.Dương Thị Mười, P.Tân Chánh Hiệp, Q.12,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage']","['1', '1', '51.8m²']"
67,https://propzy.vn/mua/can-ho/hcm/huyen-binh-chanh/id288284,Bán căn hộ chung cư Conic Garden Xã Phong Phú Huyện Bình Chánh - Sổ hồng riêng chính chủ,id288284,"1,35 tỷ","29,34 triệu/m²","Đ.Số 3B, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '46m²', 'T.Nam']"
68,https://propzy.vn/mua/can-ho/hcm/quan-binh-tan/id351522,"Bán Căn Hộ Mini 1 Phòng Ngủ Chung cư Tân Mai, Bình Tân.",id351522,"1,35 tỷ","30,61 triệu/m²","Đ.QL1A Xa Lộ Đại Hàn, P.Tân Tạo, Q.Bình Tân,","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '44.1m²', 'T.Bắc']"
69,https://propzy.vn/mua/nha/hcm/quan-binh-thanh/id168416,Bán nhà hẻm đường Trường Sa Quận Bình thạnh - Gần mặt tiền đường,id168416,"1,35 tỷ","217,74 triệu/m²","Đ.Trường Sa, P.17, Q.Bình Thạnh, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage', 'ic ic-compass']","['1', '1', '6.2m²', 'Đ.Bắc']"
70,https://propzy.vn/mua/can-ho/hcm/quan-8/id382200,Bán căn hộ chung cư Phạm Thế Hiển Phường 4 Quận 8 ,id382200,"1,35 tỷ","33,75 triệu/m²","Đ.Phạm Thế Hiển, P.4, Q.8, Hồ Chí Minh","['ic ic-bed', 'ic ic-bath', 'ic ic-acreage']","['1', '1', '40m²']"
